"case","biden_therm","trump_therm","age","race6","income","lostjob","econperc","pid7","abortion","female","religion"
444556,0,85,37,3,20,0,0.5,6,5,"not_female","Roman Catholic"
444617,30,15,26,2,22,0,0.5,0,4,"not_female","Evangelical Protestant"
444631,0,100,20,1,3,1,0.5,0,7,"not_female","Not religious"
444662,30,70,72,1,22,1,0.75,6,1,"female","Mainline Protestant"
444679,15,100,65,1,11,1,0.5,6,4,"not_female","Undifferentiated Protestant"
444686,50,85,47,1,14,1,0.5,4,4,"female","Undifferentiated Protestant"
444693,NA,NA,18,3,1,0,0.5,0,1,"female",NA
444709,0,50,27,1,2,1,0.5,2,2,"female","Other Christian"
444716,50,70,48,1,9,1,0.25,6,5,"female","Roman Catholic"
444761,65,70,74,1,9,0,0.5,1,4,"not_female","Roman Catholic"
444778,50,85,69,1,16,0,0.25,6,1,"female","Evangelical Protestant"
444860,85,40,52,1,1,0,0.75,2,1,"not_female","Mainline Protestant"
444891,0,100,63,1,18,0,0.75,6,1,"female","Undifferentiated Protestant"
444914,10,5,58,1,6,0,0.25,5,4,"not_female","Not religious"
444945,50,70,55,1,21,0,0.25,4,1,"not_female","Roman Catholic"
444952,70,0,80,1,5,0,0,1,6,"female","Other Christian"
445023,60,40,46,1,21,0,0.75,1,4,"female","Other religion"
445054,0,70,77,5,8,1,0.25,6,7,"female","Undifferentiated Protestant"
445085,100,0,NA,3,15,1,0.25,2,1,"not_female","Other religion"
445115,0,100,56,1,3,0,0.5,6,5,"female","Not religious"
445146,70,0,42,6,13,1,0,1,7,"female","Not religious"
445153,50,100,63,1,1,0,0.5,6,4,"not_female","Mainline Protestant"
445160,15,95,24,1,20,0,0,6,1,"not_female","Not religious"
445191,0,100,42,1,9,0,0.5,6,4,"female","Other Christian"
445207,100,0,67,1,22,1,0,0,7,"female","Mainline Protestant"
445337,90,0,78,1,20,1,0.5,1,7,"female","Jewish"
445344,100,0,65,1,17,0,0,0,7,"not_female","Roman Catholic"
445399,55,10,25,1,13,1,0,2,6,"not_female","Roman Catholic"
445405,85,0,24,1,22,0,0.25,0,6,"female","Mainline Protestant"
445498,15,65,40,1,18,0,0.75,6,1,"female","Mainline Protestant"
445528,70,0,60,3,10,1,0.25,5,6,"not_female","Roman Catholic"
445702,25,90,48,1,17,1,1,6,2,"female","Evangelical Protestant"
445788,100,0,32,2,5,0,0.5,0,4,"female","Evangelical Protestant"
445801,40,70,49,1,1,1,0.25,5,4,"female","Mainline Protestant"
445818,100,0,71,1,5,1,0.5,0,7,"not_female","Other Christian"
445856,70,30,72,1,15,1,0.5,1,4,"not_female","Mainline Protestant"
445917,NA,NA,80,6,5,1,0,0,4,"female",NA
445924,15,30,NA,1,22,1,0.5,6,1,"female","Other Christian"
445979,85,0,70,1,3,0,0,2,7,"female","Other religion"
445986,40,0,33,1,10,0,0.25,4,7,"not_female","Not religious"
446095,100,0,34,3,6,0,0.25,3,7,"female","Not religious"
446125,85,0,80,2,6,0,0.25,0,7,"female","Evangelical Protestant"
446187,NA,NA,54,5,2,1,0.5,0,4,"female","Not religious"
446194,0,100,53,1,17,0,0.5,6,1,"female","Evangelical Protestant"
446200,70,0,59,3,8,1,0,3,NA,"female","Undifferentiated Protestant"
446231,15,85,38,1,18,0,0.25,3,4,"not_female","Not religious"
446248,70,15,27,4,14,0,0.5,1,6,"not_female","Other religion"
446255,15,90,51,1,NA,0,0.5,6,3,"female","Undifferentiated Protestant"
446293,20,0,53,1,NA,0,0.25,3,7,"not_female","Not religious"
446309,60,0,31,1,17,1,0,2,7,"not_female","Not religious"
446316,40,85,31,1,5,0,0.25,5,4,"not_female","Roman Catholic"
446354,0,85,75,1,17,1,0.5,6,2,"not_female","Roman Catholic"
446361,100,0,72,1,12,0,0,2,7,"not_female","Not religious"
446378,70,0,34,6,17,1,0,0,7,"female","Not religious"
446439,70,0,40,2,22,0,0.25,3,7,"female","Jewish"
446446,15,NA,64,1,20,1,1,6,4,"not_female","Jewish"
446491,30,60,21,1,8,1,0.5,3,4,"female","Other Christian"
446538,15,70,NA,1,3,0,0.75,5,4,"not_female","Mainline Protestant"
446545,80,0,53,2,15,0,0.75,0,7,"not_female","Evangelical Protestant"
446606,70,15,61,3,10,1,0.25,NA,5,"not_female",NA
446613,0,100,80,1,7,1,0,6,1,"female","Roman Catholic"
446651,70,15,65,2,22,1,0,2,4,"female","Other Christian"
446668,60,15,25,1,17,1,0.25,1,7,"female","Not religious"
446675,85,0,64,1,16,0,0,2,7,"female","Not religious"
446705,85,0,NA,1,13,0,0.5,5,4,"female","Undifferentiated Protestant"
446712,40,0,70,1,11,0,0.25,5,7,"female","Roman Catholic"
446750,0,85,58,1,21,1,NA,6,1,"female","Undifferentiated Protestant"
446767,85,0,67,1,9,1,0.25,0,6,"female","Roman Catholic"
446804,10,100,58,1,18,0,0.5,6,1,"not_female","Roman Catholic"
446811,85,0,65,1,14,1,0,0,7,"female","Mainline Protestant"
446866,15,100,76,1,5,1,0,6,7,"female","Evangelical Protestant"
446873,10,65,32,1,19,1,0,4,1,"female","Roman Catholic"
446927,0,100,45,1,18,0,0.25,6,1,"female","Mainline Protestant"
446941,40,70,52,1,22,0,0,3,4,"female","Not religious"
446958,0,100,34,5,1,0,0.5,5,4,"female","Evangelical Protestant"
446996,30,70,21,1,15,1,0.5,1,4,"not_female","Black Protestant"
447005,10,85,59,1,1,1,0.75,5,1,"not_female","Mainline Protestant"
447012,NA,10,57,1,4,0,0,6,4,"female","Evangelical Protestant"
447043,70,40,80,1,7,0,0.5,0,6,"female","Roman Catholic"
447074,100,0,68,2,8,0,0,3,7,"female","Evangelical Protestant"
447081,0,100,76,1,20,0,0.5,6,1,"not_female","Mainline Protestant"
447098,15,85,80,1,NA,0,0.75,6,1,"not_female","Evangelical Protestant"
447104,75,0,62,1,17,1,0,2,5,"not_female","Not religious"
447173,85,0,75,1,14,0,0,2,7,"female","Mainline Protestant"
447180,15,50,26,1,13,0,0.5,5,4,"female","Not religious"
447265,15,100,62,1,10,0,0.25,6,1,"not_female","Other Christian"
447289,60,0,36,1,19,1,0.25,2,7,"not_female","Not religious"
447296,0,100,40,1,11,0,1,6,4,"female","Not religious"
447319,60,15,42,1,18,1,0,3,7,"female","Not religious"
447333,0,100,52,1,21,0,0.5,6,3,"not_female","Roman Catholic"
447388,100,0,63,1,14,1,0.25,0,7,"female","Roman Catholic"
447395,25,75,40,1,19,1,0.25,5,2,"not_female","Jewish"
447418,30,100,69,1,4,0,1,4,1,"not_female","Other Christian"
447449,65,15,29,2,7,1,0,4,5,"not_female","Not religious"
447517,0,85,68,1,4,0,0.75,4,1,"female","Undifferentiated Protestant"
447531,40,40,NA,1,NA,0,0.5,3,4,"not_female","Other Christian"
447555,0,100,72,1,22,1,0.25,6,4,"not_female","Mainline Protestant"
447609,0,NA,40,1,20,1,0.75,6,1,"female","Mainline Protestant"
447647,50,40,69,1,11,0,0.5,5,2,"female","Undifferentiated Protestant"
447685,85,0,62,1,15,1,0,0,7,"female","Mainline Protestant"
447715,100,0,56,1,15,0,0,2,6,"not_female","Roman Catholic"
447722,15,40,70,5,16,1,0.5,4,6,"female","Mainline Protestant"
447753,60,50,46,4,19,1,0,1,7,"female","Not religious"
447760,85,0,63,1,22,1,0.25,0,7,"not_female","Not religious"
447777,5,75,33,1,17,1,1,6,7,"female","Roman Catholic"
447791,30,0,30,2,10,1,0.5,3,1,"not_female","Mainline Protestant"
447838,80,0,36,1,16,1,0,0,7,"female","Not religious"
447845,50,0,48,1,NA,0,0,2,4,"not_female","Mainline Protestant"
447876,30,100,31,3,20,0,0.5,6,4,"not_female","Roman Catholic"
447883,15,90,65,1,4,1,0.5,6,2,"not_female","Evangelical Protestant"
447890,0,100,57,3,11,0,1,6,1,"female","Other Christian"
447913,0,100,58,1,8,0,1,6,1,"female","Other Christian"
447920,30,85,31,1,11,0,1,4,7,"not_female","Not religious"
447944,60,15,46,1,10,0,0.5,1,7,"not_female","Other religion"
447951,85,0,77,1,11,0,0,0,6,"not_female","Jewish"
448046,0,100,73,3,6,0,1,6,1,"female","Not religious"
448084,50,0,20,6,11,0,0.25,1,6,"female","Other religion"
448114,0,50,30,1,4,1,0.25,3,7,"not_female","Not religious"
448367,85,0,80,1,5,1,0.25,0,2,"not_female","Other Christian"
448381,100,0,63,1,19,0,0,3,6,"not_female","Mainline Protestant"
448480,50,60,59,1,22,0,0.25,4,1,"female","Roman Catholic"
448497,100,0,66,1,16,0,0,0,7,"not_female","Not religious"
448510,60,50,80,2,6,0,0.25,1,7,"female","Mainline Protestant"
448527,40,10,37,3,22,1,0,1,7,"not_female","Other Christian"
448534,100,70,50,1,1,0,0.75,6,4,"not_female","Other Christian"
448541,40,0,27,3,1,1,0.5,1,6,"female","Other Christian"
448558,70,0,23,1,17,0,0,1,7,"not_female","Not religious"
448572,60,0,30,1,8,1,0,1,6,"not_female",NA
448596,60,0,32,1,6,0,0.25,2,6,"female","Other Christian"
448602,85,0,65,1,18,1,0,0,7,"female","Roman Catholic"
448626,60,60,45,4,3,1,0,3,4,"female","Evangelical Protestant"
448633,60,30,60,1,10,0,0.75,5,4,"not_female","Mainline Protestant"
448640,40,85,21,2,4,0,0,4,7,"not_female","Not religious"
448671,85,NA,68,1,4,0,0.5,2,1,"female","Evangelical Protestant"
448695,0,80,40,1,15,0,0.5,4,4,"not_female","Not religious"
448770,85,0,49,2,8,0,0.5,0,7,"female","Evangelical Protestant"
448787,75,0,20,3,2,1,0,0,7,"female","Jewish"
448800,30,70,51,1,16,0,0,5,1,"female","Undifferentiated Protestant"
448824,70,0,42,1,4,1,0,0,7,"female","Not religious"
448831,85,0,56,2,1,0,0.25,2,4,"female","Undifferentiated Protestant"
448848,0,100,21,1,17,0,1,6,1,"not_female","Roman Catholic"
448862,0,100,35,1,14,0,0.5,6,1,"not_female","Evangelical Protestant"
448893,60,85,32,2,2,1,0,3,4,"female","Not religious"
448909,85,0,41,1,22,0,0,0,7,"not_female","Other Christian"
448930,50,50,20,2,2,1,0.5,3,4,"not_female","Other religion"
448947,85,15,67,1,6,1,0,6,1,"female","Evangelical Protestant"
448961,0,85,19,1,19,0,0.75,6,1,"female","Evangelical Protestant"
449018,40,0,23,3,1,1,0,2,7,"female","Other religion"
449049,85,70,50,5,11,1,0.25,3,4,"not_female","Undifferentiated Protestant"
449063,85,15,34,4,21,0,0.5,0,6,"not_female","Evangelical Protestant"
449100,35,35,35,1,1,1,0,3,7,"female","Not religious"
449117,0,100,42,1,17,0,0,6,1,"not_female","Undifferentiated Protestant"
449131,0,100,NA,1,10,0,0.5,6,4,"not_female","Other Christian"
449148,35,0,28,1,13,0,0,6,1,"not_female","Other Christian"
449162,70,0,33,1,22,0,0,3,7,"not_female","Other religion"
449179,0,100,75,1,NA,0,0.75,6,3,"female","Roman Catholic"
449193,70,0,41,1,6,1,0,2,7,"female","Not religious"
449230,70,0,61,1,4,0,0.5,2,7,"female","Evangelical Protestant"
449247,60,0,32,4,4,0,0.5,2,6,"not_female","Not religious"
449254,50,30,42,1,17,0,0,1,7,"not_female","Not religious"
449261,50,100,34,2,1,0,1,5,1,"not_female","Other Christian"
449308,85,0,49,4,21,1,0.25,2,7,"not_female","Other religion"
449391,70,30,64,1,10,0,0,5,6,"female","Roman Catholic"
449407,85,15,38,2,7,1,0,2,7,"not_female","Not religious"
449445,70,15,65,1,13,0,0.75,3,6,"female","Evangelical Protestant"
449476,100,0,36,1,10,0,0,0,7,"female","Not religious"
449506,60,0,66,1,4,1,0,3,2,"not_female","Evangelical Protestant"
449537,NA,100,71,1,11,0,1,6,1,"not_female","Other Christian"
449568,70,0,32,1,15,0,0,0,7,"female","Not religious"
449575,0,100,65,1,6,0,0.75,4,4,"female","Undifferentiated Protestant"
449605,0,100,54,3,19,0,0.75,6,1,"not_female","Evangelical Protestant"
449636,50,60,51,1,NA,NA,0,4,2,"female","Other Christian"
449643,85,0,38,2,7,1,0,0,4,"not_female","Evangelical Protestant"
449650,100,0,NA,3,8,0,0,0,7,"not_female","Mainline Protestant"
449667,15,40,44,1,15,0,0.75,4,4,"not_female","Evangelical Protestant"
449681,70,15,60,2,13,0,0.5,0,6,"not_female","Mainline Protestant"
449773,70,15,46,1,19,0,0.25,4,6,"female","Other Christian"
449834,85,0,72,1,22,0,0,2,7,"not_female","Mainline Protestant"
449858,60,15,22,3,9,1,0.5,0,6,"not_female","Not religious"
449865,0,100,69,1,6,0,1,6,4,"female","Roman Catholic"
449889,85,0,74,1,19,0,0,0,6,"not_female","Mainline Protestant"
449902,85,0,73,1,3,0,0,0,7,"female","Roman Catholic"
449926,90,20,77,1,6,0,0,0,4,"female","Evangelical Protestant"
449957,100,0,73,1,7,0,0,0,4,"not_female","Roman Catholic"
449971,75,0,51,1,22,1,0,1,7,"not_female","Not religious"
449995,0,100,59,1,10,0,0,6,2,"not_female","Other Christian"
450018,0,90,70,1,7,0,0,6,4,"not_female","Mainline Protestant"
450025,0,100,53,1,21,0,0.5,6,1,"not_female","Roman Catholic"
450094,60,40,75,3,4,1,0.5,1,2,"not_female","Roman Catholic"
450124,0,100,50,1,10,1,0.5,6,7,"not_female","Not religious"
450131,85,40,80,1,4,1,0.25,3,2,"female","Roman Catholic"
450148,30,70,43,3,22,1,0,6,4,"female","Roman Catholic"
450186,100,0,80,1,5,1,0,0,7,"not_female","Jewish"
450223,85,0,80,1,11,0,0,5,5,"not_female","Evangelical Protestant"
450230,70,30,34,4,16,0,0,2,4,"female","Roman Catholic"
450339,85,0,67,1,NA,1,0,0,NA,"female","Mainline Protestant"
450346,100,0,57,3,20,0,0.25,0,7,"female","Not religious"
450353,30,70,64,1,20,1,0.75,6,6,"female","Mainline Protestant"
450360,70,0,51,1,14,0,0,0,7,"not_female","Mainline Protestant"
450469,15,15,56,1,19,0,0,5,1,"female","Roman Catholic"
450506,0,85,42,1,21,0,0.25,6,1,"female","Other Christian"
450537,85,0,NA,1,14,0,0.5,1,7,"female","Not religious"
450599,85,0,74,5,20,0,0.25,3,1,"not_female","Roman Catholic"
450650,85,0,66,1,5,0,0,2,7,"female","Evangelical Protestant"
450667,0,85,44,6,1,1,0,6,1,"female","Evangelical Protestant"
450698,0,0,27,1,9,1,0,2,7,"female","Not religious"
450728,60,40,25,1,6,1,0.75,4,6,"not_female","Not religious"
450797,0,100,51,1,8,0,1,4,1,"female","Mainline Protestant"
450803,15,85,52,1,5,0,0,5,4,"not_female","Roman Catholic"
450841,7,100,73,NA,1,0,0.5,4,4,"not_female","Roman Catholic"
450902,60,30,35,3,19,0,0.25,3,6,"not_female","Not religious"
450933,85,0,43,1,20,1,0,NA,7,"female","Not religious"
450971,70,0,45,1,22,0,0,2,4,"not_female","Roman Catholic"
450988,85,0,NA,2,1,0,0.5,0,4,"female","Mainline Protestant"
451028,30,0,27,4,20,0,0,1,7,"not_female","Not religious"
451035,50,70,27,4,10,1,1,4,1,"female","Other religion"
451042,0,100,37,1,16,1,1,6,2,"not_female","Evangelical Protestant"
451059,0,100,52,1,16,0,0.5,6,1,"female","Mainline Protestant"
451066,0,70,73,1,12,1,1,4,2,"female","Roman Catholic"
451073,30,51,40,2,22,0,0.5,4,3,"not_female","Undifferentiated Protestant"
451080,85,15,71,1,15,0,0.25,1,6,"female","Roman Catholic"
451097,30,90,NA,1,17,1,0,5,1,"female","Mainline Protestant"
451134,40,0,30,3,10,0,0,1,7,"female","Not religious"
451165,85,0,26,6,8,1,0,1,7,"female","Evangelical Protestant"
451189,72,0,29,1,17,1,0,1,7,"female","Evangelical Protestant"
451196,50,15,51,3,1,0,0.5,1,4,"female","Other Christian"
451202,15,60,57,1,13,0,0,4,4,"female","Roman Catholic"
451271,50,85,52,4,10,1,0,3,4,"not_female","Roman Catholic"
451325,15,NA,75,1,20,0,1,6,4,"female","Mainline Protestant"
451332,85,0,25,2,2,1,0.25,0,5,"not_female","Other Christian"
451356,NA,85,NA,1,2,0,1,4,4,"not_female","Evangelical Protestant"
451370,50,3,48,1,21,1,0.25,5,7,"not_female","Other Christian"
451424,NA,30,30,4,1,0,0.5,0,4,"not_female","Other religion"
451578,0,70,25,1,16,0,0,5,4,"female","Not religious"
451585,85,15,39,2,5,0,0,0,6,"female","Mainline Protestant"
451608,60,15,21,1,19,1,0,2,7,"not_female","Not religious"
451622,30,40,32,1,8,0,0,3,5,"not_female","Mainline Protestant"
451639,70,0,30,1,10,1,0,0,7,"female","Not religious"
451646,70,50,52,3,10,0,0.25,3,2,"not_female","Roman Catholic"
451653,90,0,65,1,1,1,0,0,7,"female","Not religious"
451684,70,15,63,1,5,1,0,2,7,"not_female","Mainline Protestant"
451707,60,0,38,1,NA,NA,0,3,1,NA,"Other Christian"
451721,60,40,56,1,21,0,0.25,3,4,"not_female","Other Christian"
451738,85,0,73,1,9,0,0,0,5,"female","Other religion"
451752,50,60,34,1,7,0,0.5,4,4,"not_female","Roman Catholic"
451769,70,0,56,2,1,1,0.25,1,5,"female","Other Christian"
451783,36,35,38,1,20,0,0.75,5,1,"not_female","Other Christian"
451790,15,85,61,1,22,1,1,6,4,"not_female","Roman Catholic"
451806,40,70,75,1,1,0,0.75,5,7,"female","Not religious"
451912,60,0,42,1,12,0,0,1,7,"not_female","Not religious"
451929,15,100,59,1,1,0,0.75,6,4,"female","Roman Catholic"
451974,0,0,61,1,NA,0,0.5,3,4,"female","Not religious"
452014,0,85,38,1,9,0,0.5,6,4,"female","Mainline Protestant"
452021,0,85,34,1,11,0,0,5,2,"not_female","Undifferentiated Protestant"
452045,70,0,36,3,17,1,0,2,7,"female","Jewish"
452083,100,0,74,1,17,1,0,0,7,"not_female","Not religious"
452090,15,90,64,1,21,0,1,5,4,"not_female","Jewish"
452120,0,15,22,1,13,1,0,5,6,"female","Mainline Protestant"
452144,0,100,77,NA,2,0,1,4,4,"not_female","Not religious"
452175,0,85,NA,NA,1,NA,0.25,5,4,"not_female",NA
452229,60,30,37,1,1,0,0.5,2,4,"not_female","Other religion"
452243,0,100,36,1,1,0,0.75,4,2,"not_female","Mainline Protestant"
452267,0,100,51,1,1,1,1,4,3,"not_female","Other Christian"
452281,60,0,27,1,13,1,0,2,5,"not_female","Not religious"
452311,70,0,37,2,6,1,0.5,1,7,"female","Evangelical Protestant"
452328,NA,NA,49,4,7,0,0.5,NA,4,"female","Other religion"
452410,75,30,28,3,17,1,0.25,2,7,"female","Not religious"
452427,85,0,40,1,20,0,0,3,1,"female","Roman Catholic"
452434,60,60,46,4,6,1,0.25,3,4,"not_female","Not religious"
452441,0,100,21,3,11,1,0.5,6,6,"female","Evangelical Protestant"
452465,0,100,63,1,NA,0,0.5,6,1,"female","Evangelical Protestant"
452472,100,0,68,1,11,0,0,0,7,"not_female","Not religious"
452496,0,100,27,1,16,1,0.75,6,4,"not_female","Roman Catholic"
452526,15,0,80,3,18,0,0.75,3,7,"not_female","Not religious"
452533,85,40,77,1,15,1,0,1,7,"female","Mainline Protestant"
452557,70,0,64,1,14,0,0,0,7,"female","Roman Catholic"
452564,0,100,29,1,13,0,1,4,4,"not_female","Undifferentiated Protestant"
452595,60,0,29,1,2,0,0.25,4,4,"not_female","Not religious"
452618,NA,NA,60,NA,NA,NA,0,0,7,"female","Not religious"
452649,85,0,22,3,2,1,0.75,0,7,"not_female","Not religious"
452663,0,100,39,1,1,1,0.75,6,7,"female","Evangelical Protestant"
452700,85,0,67,1,17,0,0,0,7,"not_female","Roman Catholic"
452731,60,0,53,1,22,1,0,0,7,"female","Mainline Protestant"
452748,60,30,63,1,NA,0,0,3,7,"female","Other religion"
452779,100,0,50,1,4,1,0,0,7,"not_female","Undifferentiated Protestant"
452861,90,0,49,1,15,1,0,1,7,"not_female","Not religious"
452878,15,70,57,1,8,0,0.5,6,4,"not_female","Roman Catholic"
452939,50,70,70,1,22,0,0,4,4,"not_female","Other Christian"
452953,15,40,28,1,15,0,0.25,3,7,"not_female","Not religious"
452977,85,0,47,1,18,1,0,2,7,"female","Other Christian"
453024,0,30,28,3,9,1,0.5,3,7,"female","Not religious"
453048,95,3,55,1,16,0,0,0,7,"female","Not religious"
453116,0,70,62,1,11,0,0.5,5,4,"female","Evangelical Protestant"
453130,15,85,62,1,20,1,NA,6,5,"not_female","Other Christian"
453147,60,0,47,3,15,0,0,0,7,"female","Other Christian"
453185,30,85,80,1,1,0,0.75,6,1,"not_female","Evangelical Protestant"
453208,60,0,80,1,1,0,0.25,1,4,"female","Other religion"
453215,0,100,57,3,22,1,0.5,6,4,"not_female","Roman Catholic"
453246,30,90,56,1,19,1,1,6,4,"female","Other Christian"
453253,NA,NA,77,2,NA,1,0,NA,NA,"female",NA
453284,30,70,18,5,10,0,0.5,6,2,"not_female","Other Christian"
453369,0,85,65,1,8,1,0.25,6,4,"female","Roman Catholic"
453383,0,85,30,3,10,1,0.5,6,4,"not_female","Roman Catholic"
453390,0,100,66,1,1,1,0,6,7,"female","Mainline Protestant"
453505,0,100,45,5,11,1,0.75,3,4,"female","Not religious"
453512,0,60,26,1,9,0,0.75,5,7,"not_female","Undifferentiated Protestant"
453567,0,100,28,1,16,0,0.25,6,4,"not_female","Undifferentiated Protestant"
453628,60,30,36,1,21,0,0,2,3,"female","Other religion"
453659,15,75,36,1,18,0,1,6,1,"female","Other Christian"
453666,0,100,76,3,8,0,1,6,1,"not_female","Evangelical Protestant"
453673,0,100,59,1,5,1,1,6,4,"not_female","Evangelical Protestant"
453697,15,85,NA,1,17,1,1,5,2,"female","Undifferentiated Protestant"
453703,NA,70,57,1,17,0,0.25,6,1,"female","Evangelical Protestant"
453710,30,15,35,1,22,1,0,4,4,"female","Mainline Protestant"
453734,0,98,42,5,11,1,0.5,6,6,"not_female","Other Christian"
453741,50,60,35,4,21,0,0.5,3,5,"female","Roman Catholic"
453796,50,0,41,1,22,0,0,2,7,"not_female","Not religious"
453833,4,64,37,2,11,1,0.5,4,4,"not_female","Evangelical Protestant"
453888,0,100,53,1,7,0,0.25,6,2,"female","Mainline Protestant"
453895,50,15,26,1,8,1,0.5,2,6,"female","Roman Catholic"
453932,60,15,45,3,11,1,0,1,4,"not_female","Not religious"
453970,0,85,32,1,10,1,0.75,4,7,"female","Not religious"
454027,30,60,37,1,16,0,0.75,4,4,"not_female","Other Christian"
454065,48,40,38,1,3,1,0,3,6,"female","Other Christian"
454089,15,100,50,1,16,0,0.75,6,4,"female","Mainline Protestant"
454096,30,85,36,1,15,0,0.25,6,2,"female","Roman Catholic"
454102,40,85,53,1,7,1,0.75,3,7,"not_female","Jewish"
454119,0,100,NA,1,1,0,0.5,6,6,"not_female","Evangelical Protestant"
454133,85,15,25,1,1,0,0.5,2,4,"female","Roman Catholic"
454157,30,60,42,1,20,0,0.75,6,2,"not_female","Mainline Protestant"
454171,0,100,25,1,22,0,0.25,6,1,"female","Roman Catholic"
454195,85,0,61,1,22,0,0,1,6,"female","Not religious"
454201,60,0,27,1,14,0,0.25,2,6,"not_female","Not religious"
454225,30,60,41,6,8,1,1,4,NA,"not_female","Mainline Protestant"
454249,100,0,56,2,10,0,0,0,4,"not_female","Evangelical Protestant"
454287,30,0,31,1,7,0,0,2,7,"not_female","Not religious"
454324,30,85,26,1,6,1,0.5,4,3,"not_female","Mainline Protestant"
454348,85,0,61,1,22,0,0,3,6,"not_female","Undifferentiated Protestant"
454409,70,0,44,1,22,1,0.75,2,6,"not_female","Not religious"
454423,40,85,77,1,1,0,0.25,6,7,"not_female","Undifferentiated Protestant"
454447,0,100,27,1,16,0,0,6,4,"not_female","Other Christian"
454478,70,30,77,1,9,0,0.25,5,7,"female","Mainline Protestant"
454508,100,0,NA,3,10,1,0.75,2,7,"not_female","Not religious"
454522,70,0,31,1,21,1,0,0,7,"not_female","Not religious"
454539,85,0,47,1,20,0,0,0,7,"female","Roman Catholic"
454546,60,0,27,3,1,0,NA,2,7,"female","Roman Catholic"
454553,85,0,69,6,17,1,0.25,0,7,"female","Mainline Protestant"
454560,30,85,66,1,22,0,1,4,1,"not_female","Roman Catholic"
454577,0,100,NA,1,20,0,1,4,4,"not_female","Mainline Protestant"
454584,100,0,65,1,17,0,0,0,7,"female","Evangelical Protestant"
454607,85,0,18,3,8,0,0.5,3,4,"not_female","Other Christian"
